"","dataverse","id","identifier","persistentUrl","protocol","authority","publisher","publicationDate","versionState","lastUpdateTime","releaseTime","createTime","license","termsOfUse","title","author","datasetContact","dsDescription","notesText","subject","productionDate","productionPlace","depositor","dateOfDeposit","downloadCount","contentSize (MB)"
"237","Bio","805","1LNGMX","https://doi.org/10.18738/T8/1LNGMX","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-10T20:33:06Z",NA,"2018-05-10T20:28:56Z","CC0","CC0 Waiver","X-ray CT Scans of the skull of Melanerpes aurifrons santacruzi (Golden-fronted Woodpecker) (FMNH 106742)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the skull of Melanerpes aurifrons santacruzi (FMNH 106742; (Golden-fronted Woodpecker)  El Salvador, San Salvador, 09 Jun 1951) for Dr. Timothy Rowe of the Department of Geological Sciences, The University of Texas at Austin, and DigiMorph. Specimen scanned by Matthew Colbert 5 April 2004.
Voxel Size X and Y=0.05176 mm; Z = 0.0604 mm. Total slices = 945.

Please acknowledge, The University of Texas High-Resolution X-ray CT Facility (UTCT), and NSF grant IIS-0208675 when using these data.","1024x1024 8-bit TIFF images. II, 180 kV, 0.133 mA, no filter, empty container wedge, no offset, slice thickness 1 line (= 0.0604 mm), S.O.D. 176 mm, 1600 views, 2 samples per view, inter-slice spacing 1 line (= 0.0604 mm), field of reconstruction 53 mm (maximum field of view 57.67584 mm), reconstruction offset 5700, reconstruction scale 2140. Reconstructed off-center: x = 1, y = -1.7. Acquired with 27 slices per rotation. Drift- and ring-removal processing done by Rachel Racicot based on correction of raw sinogram data using IDL routines “RK_SinoDeDrift” with parameters “driftlength=21”, and “RK_SinoRingProcSimul” with parameter “bestof5=11”. Rotation correction processing done by Rachel Racicot using IDL routine “DoRotationCorrection”. Total slices = 945.","Medicine, Health and Life Sciences","2004-04-05","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-10","0","296.82209396362305"
"238","Bio","806","X62X4I","https://doi.org/10.18738/T8/X62X4I","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-10T20:39:58Z",NA,"2018-05-10T20:38:30Z","CC0","CC0 Waiver","X-ray CT Scans of the skull and jaws of Meriones unguiculatus (Mongolian Gerbil) (M-05306)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the skull and jaws of Meriones unguiculatus  (Mongolian Gerbil)(M-05306) for Jeri Rodgers of UT DOGS. Specimen scanned by Matthew Colbert 23 January 2012.
Voxel Size X and Y=0.02246 mm; Z = 0.02438 mm. Total final slices = 1394.
Please acknowledge The University of Texas High-Resolution X-ray CT Facility (UTCT), Jeri Rodgers, and NSF grant IIS-0208675 when using these data.","1024x1024 8-bit TIFF images. II, 180 kV, 0.25 mA, intensity control off, high-power mode, no filter, air wedge, no offset, slice thickness 1 line (= 0.02438 mm), S.O.D. 70 mm, 1200 views, 2 samples per view, inter-slice spacing 1 line (= 0.02438 mm), field of reconstruction 23 mm (maximum field of view 23.2863 mm), reconstruction offset 5000, reconstruction scale 3800. Acquired with 31 slices per rotation and 25 slices per set. Ring-removal processing done by Julia Holland based on correction of raw sinogram data using IDL routine “RK_SinoRingProcSimul” with parameter “bestof5=11.” Deleted first six duplicate slices of each rotation. Rotation correction processing done by Julia Holland using IDL routine “DoRotationCorrection.” Deleted first 3 and last 3 blank slices. Total final slices = 1394.","Medicine, Health and Life Sciences","2012-01-23","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-10","0","487.8120975494385"
"239","Bio","810","YTKTDE","https://doi.org/10.18738/T8/YTKTDE","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T13:40:16Z",NA,"2018-05-14T13:37:07Z","CC0","CC0 Waiver","X-ray CT Scans of the head of Micrurus fulvius (Coral Snake)(FMNH 39479)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the head of Micrurus fulvius  (Coral Snake)  (FMNH 39479) for Dr. Jessie Maisano of The University of Texas at Austin and ATOL. Specimen scanned by Matthew Colbert 26 October 2004.
Voxel Size X and Y=0.01758 mm; Z = 0.03905 mm. Total slices = 645.
Please acknowledge The University of Texas High-Resolution X-ray CT Facility (UTCT), and NSF grants IIS-0208675 and EF-0334961 when using these data.","1024x1024 8-bit TIFF images. II, 180 kV, 0.133 mA, no filter, empty container wedge, no offset, slice thickness 2 lines (= 0.03905 mm), S.O.D. 57 mm, 1600 views, 2 samples per view, inter-slice spacing 2 lines (= 0.03905 mm), field of reconstruction 18 mm (maximum field of view 18.66 mm), reconstruction offset 6400, reconstruction scale 1700. Acquired with 15 slices per rotation. Drift- and ring-removal processing done by Susan Garlock based on correction of raw sinogram data using IDL routine “RK_SinoDeDrift” and “RK_SinoRingProcSimul”. Rotation correction processing done by Susan Garlock using IDL routine “DoRotationCorrection”. Total slices = 645.","Medicine, Health and Life Sciences","2004-10-26","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","298.7031831741333"
"240","Bio","811","ECHX9X","https://doi.org/10.18738/T8/ECHX9X","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T14:08:47Z",NA,"2018-05-14T13:47:12Z","CC0","CC0 Waiver","X-ray CT Scans of the head and neck of Naja hage (Egyptian Cobra)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the head and neck of Naja hage  (Egyptian Cobra) for Bruce Young of Washburn University and Ken Kardong of Washington State University. Specimen scanned by Matthew Colbert 30 October 2007.
Voxel Size X and Y= 0.08105 mm; Z = 0.1807 mm. Total final slices = 976.
Please acknowledge The University of Texas High-Resolution X-ray CT Facility (UTCT), Kenneth Kardong, Bruce Young, and NSF grant IIS-0208675 when using these data.","1024x1024 8-bit TIFF images. II, 200 kV, 0.12 mA, intensity control on, high-power mode, no filter, empty container wedge, no offset, slice thickness 2 lines (= 0.1807 mm), S.O.D. 260 mm, 1000 views, 2 samples per view, inter-slice spacing 2 lines (= 0.1807 mm), field of reconstruction 83 mm (maximum field of view 86.20884 mm), reconstruction offset 3300, reconstruction scale 6600. Acquired with 19 slices per rotation and 15 slices per set. Deleted first four duplicate slices of each rotation. This specimen was scanned in two passes. The second pass overlapped the first set by one rotation (19 slices). Slices 722 to 975 are from the second pass, and were nudged and rotated during reconstruction by Rachel Racicot to align with slices 1-721 from the first pass. Second pass reconstructed with rotation of 0.55 degrees, field of view X offset of -0.84 and field of view Y offset of 0.35. Rotation correction done by Rachel Racicot using IDL Routine “DoRotationCorrection”. Total final slices = 976.","Medicine, Health and Life Sciences","2007-10-30","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","249.9068660736084"
"241","Bio","812","GCR7OT","https://doi.org/10.18738/T8/GCR7OT","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T14:16:18Z",NA,"2018-05-14T14:14:38Z","CC0","CC0 Waiver","X-ray CT Scans of the head of Naja naja (Indian Cobra) (FMNH 22468)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the head of Naja naja (Indian Cobra) (FMNH 22468). India, collected January 1938) for Dr. Jessie Maisano of The University of Texas at Austin and ATOL. Specimen scanned by Matthew Colbert 27 April 2004.
Voxel Size X and Y= 0.04395 mm; Z = 0.114 mm.  Total slices = 453.
Please acknowledge DigiMorph.org, The University of Texas High-Resolution X-ray CT Facility (UTCT), and NSF grants IIS-0208675 and EF-0334961 when using these data.","1024x1024 8-bit TIFF images. II, 180 kV, 0.133 mA, no filter, empty container wedge, no offset, slice thickness 2 lines (= 0.114 mm), S.O.D. 165 mm, 1200 views, 2 samples per view, inter-slice spacing 2 lines (= 0.114 mm), field of reconstruction 45 mm (maximum field of view 54.071096 mm), reconstruction offset 4220, reconstruction scale 1890. Acquired with 15 slices per rotation. Drift- and ring-removal processing done by Rachel Racicot based on correction of raw sinogram data using IDL routines “RK_SinoDeDrift” with parameter “driftlength=21”, and “RK_SinoRingProcSimul” with parameter “bestof5=11”. Rotation correction processing done by Rachel Racicot using IDL routine “DoRotationCorrection”. Deleted original slices 1-12. Total slices = 453.","Medicine, Health and Life Sciences","2004-04-27","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","148.4353733062744"
"242","Bio","813","YIRZNC","https://doi.org/10.18738/T8/YIRZNC","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T15:59:14Z",NA,"2018-05-14T15:57:26Z","CC0","CC0 Waiver","X-ray CT Scans of the head of Necturus maculosus (Common Mudpuppy) (TNHC 53001)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the head of Necturus maculosus (Common Mudpuppy) (TNHC 53001; USA) for Dr. Timothy Rowe of the Department of Geological Sciences, The University of Texas at Austin, and Digirmorph. Specimen scanned by Matthew Colbert 10 July 2003. This specimen was scanned from bottom to top, and the images were flipped.
Voxel Size X and Y= 0.05762 mm; Z = 0.073 mm. Total slices = 1134.
Please acknowledgeThe University of Texas High-Resolution X-ray CT Facility (UTCT), and NSF grant IIS-9874781 when using these data.","1024x1024 16-bit TIFF images. II, 120 kV, 0.2 mA, no filter, empty container wedge, no offset, slice thickness 1 line (= 0.073 mm), S.O.D. 213 mm, 1000 views, 2 samples per view, inter-slice spacing 1 line (= 0.073 mm), field of reconstruction 59 mm (maximum field of view 69.8 mm), reconstruction offset 3700, reconstruction scale 1800. Drift-removal processing done by Rachel Racicot based on correction of raw sinogram data using IDL routine “RK_SinoDeDrift” with default parameters. Rotation correction processing done by Rachel Racicot using IDL routine “DoRotationCorrection”. First slice deleted. Total slices = 1134.","Medicine, Health and Life Sciences","2003-07-10","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","267.69347190856934"
"243","Bio","814","OAG9J6","https://doi.org/10.18738/T8/OAG9J6","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T16:56:53Z",NA,"2018-05-14T16:06:32Z","CC0","CC0 Waiver","X-ray CT Scans of a skull of Odocoileus virginianus (white-tailed deer) (TMM M-2683)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of a white-tailed deer skull of Odocoileus virginianus (TMM M-2683, central TX) for Tim Rowe and Digimorph of the University of Texas at Austin. Specimen scanned by Richard Ketcham 23 September 2005. Scanned in two parts (odo (414 slices) and odoH (218 slices)) that were appended; interslice spacing doubled to 0.6 mm for odoH.
Voxel Size X and Y= 0.2924 mm; Z = 0.6 mm (slices 1-414); Z = 0.3 mm (slices 415-630).  Total final slices = 630.
Please acknowledge The University of Texas High-Resolution X-ray CT Facility (UTCT), and NSF grant IIS-0208675 when using this data.","1024x1024 16-bit TIFF images. P250D, 419 kV, 1.8 mA, no filter, empty container wedge, 190% offset, 32 ms integration time, slice thickness 1 line (= 0.3125 mm), S.O.D. 746 mm, 1000 views, 1 sample per view, inter-slice spacing 1 line (= 0.3 mm) for slices 1-414 and 1 line (=0.6 mm) for slices 415-630, field of reconstruction 299.4 mm (maximum field of view 299.41 mm), reconstruction offset 8000, scanner scale 5000, reconstruction scale 1600. Reconstructed with an angle of -10 degrees. OdoH reconstructed with y offset -4.02. Total final slices = 630.","Medicine, Health and Life Sciences","2005-09-23","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","139.6707000732422"
"244","Bio","816","LGYBKO","https://doi.org/10.18738/T8/LGYBKO","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T17:49:38Z",NA,"2018-05-14T17:48:01Z","CC0","CC0 Waiver","X-ray CT Scans of the head of Ophisaurus apodus (European legless lizard)(YPM 12870)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the head of the European legless lizard, Ophisaurus apodus (YPM 12870; no data; pet trade, frozen specimen from Jacques Gauthier) for Jessie Maisano of The University of Texas at Austin. Specimen scanned by Matthew Colbert 18 November 2002.
Voxel Size X and Y= 0.02939 mm; Z = 0.0633 mm. Total slices = 840.
Please acknowledge The University of Texas High-Resolution X-ray CT Facility (UTCT), and NSF grants IIS-9874781, DEB-0132227, and EF-0334961 when using these data.","1024x1024 16-bit TIFF images. II, 120 kV, 0.19 mA, no filter, air wedge, no offset, slice thickness 2 lines (= 0.0633 mm), S.O.D. 92 mm, 1000 views, 2 samples per view, inter-slice spacing 2 lines (= 0.0633 mm), field of reconstruction 30.1 mm (maximum field of view 30.126 mm), reconstruction offset 5000, reconstruction scale 1200. Acquired with 15 slices per rotation. Total slices = 840.","Medicine, Health and Life Sciences","2002-11-18","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","339.6016082763672"
"245","Bio","817","B0EREP","https://doi.org/10.18738/T8/B0EREP","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T17:57:21Z",NA,"2018-05-14T17:55:44Z","CC0","CC0 Waiver","X-ray CT Scans of the head of a whole preserved Phalacrocorax penicillatus (Brandt's Cormorant )  (TMM M-1180","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the head of a whole preserved Phalacrocorax penicillatus (TMM M-1180; California, Marin Co.) for Nina Triche of The University of Texas at Austin Department of Geological Sciences. Specimen scanned by Matthew Colbert 31 October 2006. Scanned in two parts phalA (228 slices) and phalB (1426 slices), which overlap by one set.
Voxel Size X and Y= 0.04883 mm; Z = 0.1149 mm. Total final slices = 1294.

Please acknowledge The University of Texas High-Resolution X-ray CT Facility (UTCT), Nina Triche, and NSF grant IIS-0208675 when using these data.","1024x1024 8-bit TIFF images. II, 180 kV, 0.13 mA, no filter, empty container wedge, no offset, slice thickness 2 lines (= 0.1149 mm), S.O.D. 165 mm, 1200 views, 2 samples per view, inter-slice spacing 2 lines (= 0.1149 mm), field of reconstruction 50 mm (maximum field of view 54.69 mm), reconstruction offset 5200, reconstruction scale 5200. Acquired with 19 slices per rotation and 15 slices per set. Drift and ring-removal processing done by Alison Mote based on correction of raw sinogram data using IDL routines “RK_SinoDeDrift” with parameters “driftlength=21, goodfile=76” (goodfile from phalA) and “RK_SinoRingProcSimul” with default parameters. The first four duplicate slices of each rotation deleted except for slices 1-4. Rotation correction processing done by Alison Mote using IDL routine “DoRotationCorrection.” Total final slices = 1294.","Medicine, Health and Life Sciences","2006-10-31","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","346.3109436035156"
"246","Bio","818","SYRMV7","https://doi.org/10.18738/T8/SYRMV7","doi","10.18738/T8","Texas Data Repository Dataverse",NA,"DRAFT","2018-05-14T18:07:23Z",NA,"2018-05-14T18:05:32Z","CC0","CC0 Waiver","X-ray CT Scans of the head of Phrynosoma cornutum (Texas Horned Lizard) (TNHC 1930)","The University of Texas High-Resolution X-ray CT Facility (UTCT) - University of Texas at Austin","UTCT - Jackson School of Geosciences - UTCT@utexas.edu","X-ray CT Scans of the head of Phrynosoma cornutum (TNHC 1930; Beeville, Bee Co., Texas; collected by J. L. Reagan, 26 March 1948). Scanned for Dr. Timothy Rowe of the University of Texas Department of Geological Sciences and Wendy Hodges of the Zoology Department.
Voxel Size X and Y= 0.07422 mm; Z = 0.056 mm. Total Slices 348.
Please acknowledge The University of Texas High-Resolution X-ray CT Facility (UTCT), Wendy Hodges, and NSF grant IIS-9874781 when using these data.","Original scans: II, 150 kV, 0.16 mA, no filter, air wedge, 160% offset, slice thickness 1 lines (= 0.056 mm), S.O.D. 98 mm, 1200 views, 2 samples per view, interslice spacing 1 lines (=0.056 mm), field of reconstruction 38 mm (maximum field of view 49.737201 mm), reconstruction offset 600, reconstruction scale 65. Scanned in three-slice mode.
File header not modified. Scanned by Matthew Colbert on 18 May 2001.
head/warpcorr: The above images modified with IDL software “Unwarp v.1.0” written by Dr. Richard Ketcham to correct for radial distortion of images introduced by ACTIS scanning software. Corrected images are now 518 pixels by 518 pixels, resulting in a revised field of reconstruction of 38.4453 mm.","Medicine, Health and Life Sciences","2001-05-18","University of Texas High-Resolution X-ray CT Facility","Zuker, Gary","2018-05-14","0","145.55590534210205"
